global_step,stage,stage_step,beta,learning_rate,loss_total,loss_momentum,loss_continuity,loss_x_raw,loss_y_raw,loss_continuity_raw,residual_x_l2,residual_y_l2,residual_continuity_l2,divergence_l2,inlet_flux,outlet_flux,mass_imbalance,continuity_constant_test,absolute_mass_defect,max_speed,mean_speed,pressure_min,pressure_max,gradient_norm,seconds_per_step,elapsed_seconds,rss_mb
85,0,85,0.0,0.001,1.0029327161266979,0.5629362007692393,0.4399965153574585,0.0020891659227156123,0.00010291459750358025,0.044169083313136626,0.006271150947278613,0.0013917016071713615,0.0008732569103403527,0.23971563234264148,-0.0032000000000000015,-5.9408223247653516e-05,0.9999999996931959,-0.003259408223247663,0.003259408223247655,0.1,0.008046572979212439,-0.011903046342273713,0.004103692995368231,14.341609485728764,0.4535772413529411,38.55407325300001,706.98828125
90,0,90,0.0,0.001,0.8141860112872699,0.4165796447446509,0.3976063665426189,0.0015371810398733525,8.49852431206111e-05,0.03991374503361002,0.006002740597153638,0.0013941785217125727,0.0007410822944826659,0.2301211956795389,-0.0032000000000000015,-3.630118221925043e-05,0.9999999996910053,-0.003236301182219261,0.003236301182219252,0.1,0.004820784163229982,-0.010791400312177766,0.0024461892621432165,19.071248409482305,0.446885026088889,40.219660089,706.98828125
95,0,95,0.0,0.001,0.7336335712226527,0.3671984490953186,0.36643512212733415,0.001357168861269004,7.270643581906792e-05,0.03678461731669089,0.005723341874882183,0.0013335055636583214,0.0007247844119952866,0.2224571079128951,-0.0032000000000000015,-3.4537909128451426e-05,0.9999999996908369,-0.0032345379091284587,0.003234537909128453,0.1,0.004736936971247025,-0.01123823826731503,0.0023478837156239115,9.664721210963076,0.43854585668421076,41.661862751,706.98828125
100,0,100,0.0,0.001,0.6827713249909364,0.34818542930851343,0.334585895682423,0.0012847849946574653,7.105336849698229e-05,0.03358743032269532,0.005481119027334492,0.0013043206124003944,0.0007220609564853875,0.21420048183985038,-0.0032000000000000015,-3.9426269285100164e-05,0.9999999996913034,-0.0032394262692851065,0.0032394262692851017,0.1,0.005613190659030326,-0.011803907327134358,0.0025103120254828426,4.197268163178508,0.4324465579900004,43.24466288799999,706.98828125
105,1,5,0.25,0.0005,0.6461410001021151,0.31823789372673184,0.3279031063753833,0.0011724545897404603,6.676769989146554e-05,0.032916578015087905,0.005428398535123605,0.0013039172141901428,0.0006906074174177344,0.21241308190880237,-0.0032000000000000015,-3.2179686299938806e-05,0.9999999996906113,-0.0032321796862999504,0.0032321796862999404,0.1,0.00472826453008139,-0.011446941526349534,0.0018728416926480408,8.930224468435929,0.4959358890190477,52.07328137799999,708.73046875
110,1,10,0.25,0.0005,0.6138402399557454,0.3083246967456213,0.30551554321012414,0.0011347164428826032,6.590373523882851e-05,0.03066920080160908,0.005264294124590667,0.0012844542389266926,0.0006868332827682434,0.20619970238934765,-0.0032000000000000015,-2.9201949596130987e-05,0.9999999996903259,-0.0032292019495961445,0.0032292019495961323,0.1,0.005107022656922951,-0.011735832288457232,0.0020070408939804434,6.849439074243727,0.500243547009091,55.02679821200002,708.73046875
115,1,15,0.25,0.0005,0.5848829761329912,0.2883876961794912,0.2964952799535,0.001061519437109469,6.146581450893638e-05,0.02976370099562862,0.005169603505751538,0.00126978665042371,0.0006655270207037056,0.20361086227339273,-0.0032000000000000015,-6.232609610813692e-05,0.9999999996934702,-0.0032623260961081456,0.0032623260961081382,0.1,0.004733097589886473,-0.011484088921713898,0.001636553680024071,7.994075198998399,0.493709348373913,56.77658168300002,708.73046875
120,1,20,0.25,0.0005,0.5491645899608832,0.2758538228856006,0.2733107670752827,0.0010133772634065526,6.0800930763977035e-05,0.02743632192522728,0.0050050353513538285,0.0012502964398337744,0.0006566256463655297,0.19684334951436225,-0.0032000000000000015,-5.272127137831375e-05,0.9999999996925651,-0.003252721271378321,0.0032527212713783153,0.1,0.005015834526821514,-0.011676018865874823,0.0017094227190900557,2.8724571829624073,0.49157661342500014,58.989201912,708.73046875
125,1,25,0.25,0.0005,0.5190916685009235,0.2588763999989045,0.2602152685020189,0.0009495391232511212,5.85287764622473e-05,0.02612172931523891,0.004902523866707686,0.0012391246287176624,0.0006360866176794263,0.19289567140327318,-0.0032000000000000015,-4.8956010665090905e-05,0.9999999996922089,-0.003248956010665093,0.0032489560106650924,0.1,0.004664043278050324,-0.011502005679175767,0.001339670756759324,7.319462592891647,0.49200855015200023,61.50107763200003,708.73046875
130,1,30,0.25,0.0005,0.4893885498898609,0.24510376754103064,0.2442847823488303,0.0008982627431411054,5.617435563640406e-05,0.02452254626364743,0.004765998394926814,0.0012217637997805429,0.0006213508476853911,0.18797299622744565,-0.0032000000000000015,-7.174933684202372e-05,0.9999999996943532,-0.0032717493368420187,0.003271749336842025,0.1,0.004656320158046476,-0.01141957632094726,0.0011734726139667393,5.567133481729182,0.4936177778923077,64.17035384799999,708.73046875
135,1,35,0.25,0.0005,0.46197149811273763,0.23386486220828534,0.2281066359044523,0.0008558072655713072,5.4865396996853405e-05,0.022898501815083266,0.0046462323422747755,0.0012064805825356332,0.0006082384588227494,0.18283912494458682,-0.0032000000000000015,-5.985594242741233e-05,0.9999999996932379,-0.003259855942427425,0.0032598559424274138,0.1,0.0046414052382840725,-0.011379090797104663,0.0010531370009540884,3.8939584908044638,0.49347423755555575,66.619031807,708.73046875
140,1,40,0.25,0.0005,0.43756089726145964,0.22054188866000943,0.21701900860145024,0.0008066572610189593,5.2135577962330984e-05,0.0217854695136946,0.004547871686893234,0.0011924478615511895,0.0005934243653468305,0.1792220832556805,-0.0032000000000000015,-6.732483657758659e-05,0.9999999996939393,-0.0032673248365775935,0.003267324836577588,0.1,0.004440331045448581,-0.011176748495427413,0.0007793732564467402,2.147602525506388,0.4960484793142858,69.44679619600004,708.73046875
145,1,45,0.25,0.0005,0.41767422133436694,0.2112349550725755,0.20643926626179146,0.0007722848129136506,5.0266711701803186e-05,0.020723421282580156,0.004460525194767966,0.0011812142646868125,0.0005813630351923113,0.17566045998292218,-0.0032000000000000015,-7.707783491989309e-05,0.9999999996948501,-0.003277077834919901,0.0032770778349198947,0.1,0.004319635936539985,-0.010976909938519424,0.000563907702767259,3.821217389017899,0.49343030523448306,71.54740625400001,708.73046875
150,1,50,0.25,0.0005,0.39920505308078436,0.20318075223046322,0.1960243008503211,0.00074257006727198,4.861829197595507e-05,0.019677914195804832,0.004380864065981927,0.0011694354297796066,0.0005707283997254305,0.17206573961602356,-0.0032000000000000015,-7.393509496490966e-05,0.9999999996945572,-0.0032739350949649118,0.0032739350949649113,0.1,0.004235424808364659,-0.010795806495238215,0.00040207253732622904,2.1459498610444894,0.4917309259200003,73.75964563900004,708.73046875
155,2,5,0.5,0.0005,0.3836258428777688,0.19573623676285248,0.18788960611491629,0.000715228234820055,4.697108922865057e-05,0.018861312252484604,0.004318434018937626,0.0011595183577457003,0.0005609599167003072,0.16918786195158306,-0.0032000000000000015,-7.181887356911564e-05,0.9999999996943596,-0.0032718188735691186,0.003271818873569117,0.1,0.004095351679369603,-0.010574433767061964,0.0002013856668469008,1.0246183938402813,0.522046162503226,80.91716507600006,708.73046875
160,2,10,0.5,0.0005,0.3707780112841419,0.18915840436188744,0.18161960692225446,0.0006911904013133118,4.539476210454665e-05,0.01823189791158013,0.004265723383831501,0.0011511887143081758,0.000552785086574419,0.16690037559480805,-0.0032000000000000015,-7.149501102737886e-05,0.9999999996943294,-0.003271495011027383,0.0032714950110273805,0.1,0.003947599563898633,-0.010335280232987774,5.752540184856964e-06,1.6663645034695158,0.5209595802374999,83.35354371599999,708.73046875
165,2,15,0.5,0.0005,0.36002953945289307,0.18402428803696663,0.1760052514159264,0.0006723838974285275,4.4208953594037556e-05,0.01766830041147923,0.0042192940840802655,0.001143933470199606,0.0005459957899306976,0.16480171153595605,-0.0032000000000000015,-7.009130705235227e-05,0.9999999996941982,-0.003270091307052359,0.0032700913070523537,0.1,0.0038402841288314054,-0.010115042395980253,0.0,2.620151006330959,0.5182254722363641,85.50721449599996,708.73046875
170,2,20,0.5,0.0005,0.35200090162869035,0.18133898242397595,0.17066191920471444,0.0006621586818557435,4.39775559359999e-05,0.017131909605258754,0.004181654259725744,0.001139367102512119,0.0005394879446713048,0.16277868177062355,-0.0032000000000000015,-5.546825118131103e-05,0.9999999996928245,-0.0032554682511813163,0.0032554682511813124,0.1,0.0037408778534102015,-0.009919834339187117,0.0,6.198642087143157,0.5144507671941175,87.45664310400002,708.73046875
175,2,25,0.5,0.0005,0.3429797272799069,0.17628665970207236,0.16669306757783456,0.0006441998481837525,4.2262582513311414e-05,0.01673349613595498,0.0041448937540319985,0.001129958425294303,0.0005351588115195077,0.1611903039592167,-0.0032000000000000015,-6.322037676139512e-05,0.9999999996935542,-0.003263220376761398,0.0032632203767613967,0.1,0.0036746131091529837,-0.009719001973666227,0.0,2.4835240047869602,0.5133043364742856,89.82826752799997,708.73046875
180,2,30,0.5,0.0005,0.33773243058004615,0.17422012879614454,0.1635123017839016,0.0006364870751353884,4.192825868440054e-05,0.016414194722311596,0.004121768590260183,0.0011264790277884808,0.0005315090367047121,0.15987098093595317,-0.0032000000000000015,-6.472944279871485e-05,0.9999999996936959,-0.003264729442798714,0.003264729442798716,0.1,0.0036156452571430918,-0.009533048871111437,0.0,5.841644753704216,0.5105216005500002,91.893894101,708.73046875
185,2,35,0.5,0.0005,0.33069848931650536,0.1702086849597958,0.16048980435670954,0.0006221127950247227,4.0681926939588744e-05,0.016110781090576513,0.004091252822446288,0.0011175080921172703,0.0005277534312729599,0.15861213549597894,-0.0032000000000000015,-5.354928960724531e-05,0.9999999996926433,-0.003253549289607252,0.0032535492896072467,0.1,0.003527688787980259,-0.009371270245841454,0.0,0.9011907514102692,0.5089888666378378,94.16295193999997,708.73046875
190,2,40,0.5,0.0005,0.3262375454040659,0.16821089259683958,0.15802665280722633,0.0006148989303729223,4.011636344963041e-05,0.01586351743687776,0.004072402251162235,0.0011125994869984886,0.0005252631967287874,0.15754870153000494,-0.0032000000000000015,-5.393128697236248e-05,0.9999999996926794,-0.003253931286972366,0.003253931286972364,0.1,0.0034871078812365552,-0.009222728644354061,0.0,1.8535892740760491,0.5076407171631583,96.45174359200007,708.73046875
195,2,45,0.5,0.0005,0.32218452280921395,0.16640649516007305,0.15577802764914092,0.0006083475587528908,3.964138915965561e-05,0.01563778903112709,0.004054698034782426,0.001107886474904885,0.0005229851980730921,0.15656111490047125,-0.0032000000000000015,-5.19950053191235e-05,0.9999999996924964,-0.0032519950053191316,0.003251995005319125,0.1,0.0034474459906416333,-0.009083165267292236,0.0,2.5545860578279855,0.5108697362923079,99.61960914999997,708.73046875
200,2,50,0.5,0.0005,0.32019871178963566,0.16666847236235247,0.15353023942728322,0.0006087213696281123,4.028772074653463e-05,0.015412144641282634,0.0040400536673162206,0.001107142734662116,0.0005201761238537204,0.15558674060005048,-0.0032000000000000015,-3.7142439042972535e-05,0.9999999996910856,-0.003237142439042977,0.003237142439042974,0.1,0.0034250988101579673,-0.008958122276904925,0.0,7.256156226368569,0.5100372498500002,102.00746039700005,708.73046875
205,3,5,1.0,0.0005,0.31584364768331524,0.1637829918971981,0.15206065578611713,0.0005985176800799212,3.925531371665052e-05,0.015264620376847145,0.00402815614118441,0.0011017321041137907,0.0005195668632519974,0.15488874087159535,-0.0032000000000000015,-5.067643401554853e-05,0.9999999996923717,-0.003250676434015556,0.00325067643401555,0.1,0.0033884296070749993,-0.008830391888410425,0.0,5.968385018085492,0.5425069719219514,111.21393893599998,708.73046875
210,3,10,1.0,0.0005,0.31403858025560993,0.16401236317936002,0.15002621707624994,0.0005988038210610699,3.9862347341856455e-05,0.015060393093822889,0.004012725021973066,0.0011006619966422064,0.0005168361598938471,0.1540170356679843,-0.0032000000000000015,-2.992516538215504e-05,0.9999999996903953,-0.003229925165382167,0.0032299251653821566,0.1,0.0033878580273974733,-0.008731451969655347,0.0,8.34159596180653,0.5418926768904764,113.79746886700002,708.73046875
215,3,15,1.0,0.0005,0.30970266933222257,0.16021241296364583,0.1494902563685767,0.0005854943379388829,3.837477738007535e-05,0.015006590637840812,0.003997244801887232,0.0010938741012064808,0.0005172481780556592,0.15367436945780427,-0.0032000000000000015,-4.383958801583756e-05,0.9999999996917234,-0.003243839588015849,0.003243839588015839,0.1,0.0033222201378678264,-0.008622907055854633,0.0,5.298992350863154,0.5373775351581397,115.53617801000007,708.73046875
220,3,20,1.0,0.0005,0.3073887294660506,0.15905256119073694,0.14833616827531368,0.0005812007102983473,3.815192788828045e-05,0.014890737417729236,0.003985089819730604,0.0010912101029265375,0.0005163000683018218,0.15313249242385013,-0.0032000000000000015,-4.1839751617030066e-05,0.9999999996915332,-0.003241839751617037,0.0032418397516170315,0.1,0.0032971487854894462,-0.008528737104880498,0.0,5.771719718268526,0.5343234550181819,117.55117475999998,708.73046875
225,3,25,1.0,0.0005,0.3103193501321565,0.16378420145073078,0.14653514868142573,0.0005967937626123681,4.098394120060245e-05,0.014709941930232246,0.003983760633283031,0.0011006316501065594,0.0005135693384613137,0.1523764592051243,-0.0032000000000000015,-1.6855860711287653e-05,0.9999999996891374,-0.0032168558607113,0.003216855860711289,0.1,0.003367166984544409,-0.008451372728902536,0.0,13.024895165707827,0.5316650560666666,119.62465021900005,708.73046875
230,3,30,1.0,0.0005,0.30208741769162895,0.15573666626290808,0.14635075142872084,0.0005691344842785252,3.730601809510146e-05,0.0146914311981397,0.003956719325643407,0.00108411774877786,0.0005146537942758248,0.1521898804297834,-0.0032000000000000015,-3.457174079405948e-05,0.9999999996908401,-0.0032345717407940705,0.003234571740794061,0.1,0.0032467074909048933,-0.008424133713337025,0.0,3.90255994634494,0.5285423323086957,121.56474756299997,708.73046875
235,3,35,1.0,0.0005,0.29957993819176437,0.1542402057604848,0.14533973243127957,0.0005635720060845046,3.704126060565222e-05,0.014589939979981148,0.0039407786875076435,0.0010810143032657172,0.0005135155604513134,0.15172747926300062,-0.0032000000000000015,-2.4886879733604417e-05,0.9999999996899116,-0.003224886879733613,0.003224886879733606,0.1,0.0032428057863308356,-0.008690633241459762,0.0,2.3095985220933333,0.5263144476042552,123.68390855100006,708.73046875
240,3,40,1.0,0.0005,0.29755422673345383,0.1529621884530704,0.14459203828038342,0.000558876220921202,3.676043058546178e-05,0.01451488264636375,0.0039292372780978385,0.00107859959625501,0.0005130926498645296,0.15136533648593414,-0.0032000000000000015,-2.3631538469598582e-05,0.9999999996897908,-0.0032236315384696025,0.0032236315384696,0.1,0.003221889807538045,-0.008920438837229254,0.0,1.6585041341294975,0.5285219672500001,126.84528354100007,708.73046875
245,3,45,1.0,0.0005,0.3389446123358766,0.19582142618115353,0.14312318615472303,0.0007040899926840083,5.844106001197795e-05,0.01436743181516736,0.004052369512647735,0.0011729956332819822,0.0005100506515626726,0.15077283070877456,-0.0032000000000000015,1.5136100426139195e-05,0.9905844726638944,-0.0031848638995738763,0.0031848638995738625,0.1,0.0036134618532720846,-0.009199992822023167,0.0,33.360420343594804,0.5264398353265306,128.97776667100004,708.73046875
250,3,50,1.0,0.0005,0.3163356102847607,0.17143814861887158,0.14489746166588913,0.0006213218383443087,4.6260430297041245e-05,0.014545542595907264,0.0039909129338281165,0.0011230223482645665,0.0005156921393431406,0.15131801724569152,-0.0032000000000000015,-4.985907840844508e-05,0.9999999996922944,-0.003249859078408459,0.0032498590784084467,0.1,0.00327622861230461,-0.009230289467059852,0.0,23.62800406775001,0.5235990479000002,130.89977501600004,708.73046875
255,3,55,1.0,0.0005,0.32797715461617283,0.1830341910642066,0.14494296355196623,0.0006609301507488864,5.1807250430251386e-05,0.014550110306166087,0.0040279898043895,0.0011479704393815983,0.0005164451839370262,0.15127736031767036,-0.0032000000000000015,-5.585876504476924e-05,0.9999999996928614,-0.003255858765044784,0.0032558587650447705,0.1,0.003332943138168805,-0.009352258134262178,0.0,29.745937852106827,0.5517901542156863,140.70650312500004,708.73046875
260,3,60,1.0,0.0005,0.33261295970881044,0.1906439614478643,0.1419689982609461,0.00068552513362474,5.6844807438246865e-05,0.014251568576573687,0.004021326066956158,0.0011644485969061775,0.0005095866734982043,0.15017831293774528,-0.0032000000000000015,1.7119950763757745e-05,0.9893569705075053,-0.0031828800492362526,0.003182880049236244,0.1,0.003573112527039274,-0.009619170710114732,0.0,32.40525250684263,0.5489843889307692,142.73595108300003,708.73046875
265,3,65,1.0,0.0005,0.2938886652087104,0.15149462234741767,0.1423940428612927,0.0005526338176444328,3.728811331674228e-05,0.014294236710773012,0.0038956678099293174,0.0010775751360447977,0.0005115886353957748,0.15027333134314988,-0.0032000000000000015,-9.875256197262006e-06,0.9999999996884614,-0.00320987525619727,0.0032098752561972635,0.1,0.003206194020743798,-0.009667169646196067,0.0,8.227372709074952,0.5462550903735849,144.757609549,708.73046875
270,3,70,1.0,0.0005,0.33117415089186353,0.18974939746931582,0.14142475342254773,0.0006826432587371529,5.6243239142065915e-05,0.014196934517505212,0.004011149855707203,0.00116152881118803,0.0005093715786441359,0.14989656860619316,-0.0032000000000000015,1.8725782672162382e-05,0.9883644743723408,-0.003181274217327838,0.003181274217327839,0.1,0.0035668088581354293,-0.009820228240246861,0.0,32.57547639295867,0.5428141238851851,146.559844837,708.73046875
275,3,75,1.0,0.0005,0.30265326936057396,0.15946099160318844,0.14319227775738552,0.0005791673958397488,4.177567541864912e-05,0.01437436758090123,0.003926596225669688,0.0010997252470845433,0.0005145976524915293,0.1504752177242821,-0.0032000000000000015,-3.919799321894897e-05,0.9999999996912816,-0.0032391979932189616,0.0032391979932189503,0.1,0.0031594428529710607,-0.009795442270908521,0.0,18.40172365787101,0.5399870483381818,148.49644792100003,708.73046875
280,3,80,1.0,0.0005,0.3522155008349944,0.20779165334181185,0.14442384749318257,0.0007432373375393439,6.590592759851742e-05,0.014497998801530704,0.004093340089169441,0.0012071322082798633,0.0005178057647163117,0.1508817882568277,-0.0032000000000000015,-6.404535138878256e-05,0.9999999996936317,-0.0032640453513887962,0.003264045351388784,0.1,0.00341197566359385,-0.009834942527025062,0.0,40.533430117636236,0.5365981197678573,150.247483171,708.73046875
285,3,85,1.0,0.0005,0.29095681980081833,0.1486876158927295,0.14226920390808886,0.0005427164435245008,3.627496962480976e-05,0.014281704743058893,0.003877986728412597,0.0010728024088695108,0.0005134219186567579,0.15007606698315054,-0.0032000000000000015,-2.735296623289958e-05,0.9999999996901485,-0.0032273529662329107,0.003227352966232901,0.1,0.0030876401887975882,-0.00998082829403738,0.0,8.861184766140727,0.5344955509438597,152.33124256899998,708.73046875
290,3,90,1.0,0.0005,0.28994112306000497,0.14785372152884735,0.14208740153115762,0.0005399014656070298,3.584275258752619e-05,0.014263454497766202,0.0038715305981499746,0.001070365814410329,0.0005134160746346172,0.1499818730419556,-0.0032000000000000015,-2.68668997253767e-05,0.9999999996901019,-0.0032268668997253724,0.003226866899725378,0.1,0.0030796937454229166,-0.010047269808392507,0.0,8.297472550986122,0.5313805299931036,154.10036348799997,708.73046875
295,3,95,1.0,0.0005,0.3216622497202821,0.17841477074910558,0.1432474789711765,0.0006460857924979617,4.866352890659316e-05,0.01437990895890269,0.003983170315861069,0.0011326321977721003,0.0005164141883303488,0.1503679793522573,-0.0032000000000000015,-5.15083958711654e-05,0.9999999996924505,-0.003251508395871181,0.0032515083958711668,0.1,0.0032403674199758875,-0.010062229040799484,0.0,30.021542902176638,0.5284640403559321,155.89690035600006,708.73046875
300,3,100,1.0,0.0005,0.2881002917615428,0.1470962396149076,0.1410040521466352,0.0005347828284307626,3.801174583310148e-05,0.014154702388256127,0.0038537470956384826,0.0010768961515139868,0.000511583896154263,0.14953798046543496,-0.0032000000000000015,-7.877179934004986e-06,0.9999999996882674,-0.0032078771799340057,0.0032078771799340065,0.1,0.0031385488325508205,-0.010204204591304401,0.0,8.240051693023783,0.52582818467,157.748464828,708.73046875
305,3,105,1.0,0.0005,0.2870085731195077,0.14555157859524123,0.1414569945242665,0.0005313294567805381,3.5450188390250077e-05,0.014200171042928072,0.0038518644128831955,0.0010673515776086784,0.0005132857571567915,0.14966898630642278,-0.0032000000000000015,-2.490234890466567e-05,0.999999999689913,-0.003224902348904677,0.0032249023489046673,0.1,0.00304908937009953,-0.010232349016169102,0.0,7.357917989037492,0.5405879025967214,164.87932055199997,708.73046875
