case_id,method,simple_steps,rho_residual,rho_u,rho_p,rho_phi,rel_u,rel_p
topology_0291,teacher_k20,685,0.018764527112984365,0.018757981951306308,0.0004955664635606199,2.183709321403605e-06,0.08960516837214882,0.2862468148897536
topology_0291,teacher_k20,690,0.018620352012473904,0.01861386173977185,0.000491584671615289,2.170652318321281e-06,0.0889352539574975,0.2852123254350252
topology_0291,teacher_k20,695,0.018478351430744805,0.018471915117432142,0.00048766672684384026,2.1577812364221295e-06,0.08827230754984608,0.28418371665359804
topology_0291,teacher_k20,700,0.018338480481238977,0.01833209721982285,0.00048381120525142204,2.1450919093463715e-06,0.08761622930036603,0.28316092163058815
topology_0291,teacher_k20,705,0.01820069483010557,0.018194363733725315,0.0004800167451601182,2.1325802829509376e-06,0.0869669212109491,0.2821438746600833
topology_0291,teacher_k20,710,0.018064951594131493,0.018058671796372182,0.0004762820107857314,2.1202424341801754e-06,0.08632428709760473,0.28113251119268123
topology_0291,teacher_k20,715,0.017931208630516865,0.017924979285019835,0.0004726056905646332,2.108074537463919e-06,0.08568823256076671,0.28012676786758345
topology_0291,teacher_k20,720,0.01779942500499357,0.017793245284935155,0.0004689865083365802,2.0960728536304583e-06,0.0850586649466648,0.27912658247452354
topology_0291,teacher_k20,725,0.01766956081327233,0.017663429910646726,0.00046542322843750976,2.0842337561926343e-06,0.08443549329390006,0.2781318938860955
topology_0291,teacher_k20,730,0.017541577189490218,0.017535494314542658,0.00046191465013252454,2.0725537256170013e-06,0.08381862829304582,0.277142642046827
topology_0291,teacher_k20,735,0.017415436220917,0.017409400601788562,0.0004584595984706745,2.0610293170804882e-06,0.08320798224777921,0.276158767958143
topology_0291,teacher_k20,740,0.01729110009716227,0.01728511097915557,0.00045505692750071617,2.0496571616150103e-06,0.08260346904289095,0.27518021362816725
topology_0291,teacher_k20,745,0.017168530537298974,0.01716258718178872,0.00045170552626202956,2.0384339935929487e-06,0.08200500438429384,0.27420692199249186
topology_0291,teacher_k20,750,0.01704769878688176,0.01704180047466947,0.00044840428145842255,2.027356697754711e-06,0.08141250504904,0.2732388372157069
topology_0291,teacher_k20,755,0.016928565940395046,0.016922711965094244,0.0004451521973449899,2.0164221253816514e-06,0.08082588932350945,0.2722759043067604
topology_0291,teacher_k20,760,0.01681109918390053,0.016805288856401045,0.00044194818850501943,2.005627287434814e-06,0.0802450771260665,0.2713180691304141
topology_0291,teacher_k20,765,0.01669526482778204,0.016689497472998034,0.00043879128143806877,1.9949692444766324e-06,0.07966998974510363,0.27036527873628
topology_0291,teacher_k20,770,0.016581030954535635,0.016575305912538953,0.0004356804826907874,1.98444513579031e-06,0.0791005499070342,0.26941748075889843
topology_0291,teacher_k20,775,0.016468366412775055,0.016462683038059315,0.00043261483669635635,1.9740521746581516e-06,0.07853668165340118,0.2684746237393944
topology_0291,teacher_k20,780,0.01635724056122631,0.016351598222152746,0.000429593415518192,1.96378764499101e-06,0.07797831035502119,0.2675366571175854
topology_0291,teacher_k20,785,0.016247623498302978,0.016242021576796134,0.0004266153123738781,1.9536489019948805e-06,0.07742536268028366,0.26660353119851127
topology_0291,teacher_k20,790,0.01613948598578316,0.01613392387696156,0.0004236796431149027,1.9436333660445993e-06,0.0768777665684908,0.26567519711531135
topology_0291,teacher_k20,795,0.01603279943234554,0.016027276543965664,0.00042078555312985417,1.9337385238116802e-06,0.07633545120787232,0.26475160680600834
topology_0291,teacher_k20,800,0.015927536032551502,0.015922051785268083,0.00041793218808596616,1.923961928401809e-06,0.07579834700294313,0.2638327129973334
topology_0291,neural,0,4.890037700171734,4.886558303427542,0.18443592576789214,0.00021351898521170153,0.6197702030279982,0.9984331570830496
topology_0291,neural,5,1.8827874458754978,1.8818624932270671,0.05900928868450671,0.00016364758839997582,0.5878070947177346,0.6292145775531994
topology_0291,neural,10,1.2244553176475839,1.223999996112249,0.03338906442400723,6.935091586310713e-05,0.5286922225085837,0.5653356052589782
topology_0291,neural,15,0.7890019508550934,0.7886498980381677,0.023567233362010824,4.784549688371777e-05,0.4825509546560566,0.5721731355609362
topology_0291,neural,20,0.5529212214755136,0.5526157014383678,0.01837831039114482,3.7268234940329266e-05,0.45108534815283824,0.5779413094642977
topology_0291,neural,25,0.4232045259994056,0.42293848528910427,0.015003582944923762,3.140946650997536e-05,0.428867045739166,0.5789199825505098
topology_0291,neural,30,0.3437985357232893,0.34356416034799186,0.012692522945203786,2.7406980633942635e-05,0.41214897818220525,0.5768764001997029
topology_0291,neural,35,0.29041020623387015,0.2902010981821231,0.011018616075759605,2.44635184406804e-05,0.398879886828289,0.573686106438976
topology_0291,neural,40,0.2526027154880106,0.25241490990052456,0.009738821190341447,2.221822343795764e-05,0.387918193740321,0.5698276000860676
topology_0291,neural,45,0.224900943413911,0.22473147535570667,0.008729141734119742,2.0432823017278013e-05,0.37852747948471044,0.5656262682561606
topology_0291,neural,50,0.20388743235091347,0.20373381500338653,0.00791311158765888,1.896880236696177e-05,0.37024236829008583,0.5612463624244941
topology_0291,neural,55,0.18742918960421442,0.18728932047232344,0.007239560623423529,1.773943912525234e-05,0.3627582042558453,0.5567958650554371
topology_0291,neural,60,0.1741647051115052,0.1740367896000561,0.006673836514117614,1.668730584632676e-05,0.35587263613969455,0.5523425567911234
topology_0291,neural,65,0.1632058175239723,0.16308833346796078,0.006191454717820785,1.5773032226174027e-05,0.3494488507142148,0.5479278357802018
topology_0291,neural,70,0.15395780006039317,0.15384945659975435,0.0057748315419293575,1.4968588137764476e-05,0.3433926261752388,0.5435758623318301
topology_0291,neural,75,0.14601030654120864,0.14591000758548306,0.005411016494345561,1.4253417562291351e-05,0.3376377673741796,0.5393001606974884
topology_0291,neural,80,0.13907325616254088,0.13898006873154456,0.0050902740337730665,1.3612051672818127e-05,0.3321367909112297,0.5351077146238329
topology_0291,neural,85,0.1329376823240363,0.1328508097707738,0.0048051592156178255,1.3032598897685733e-05,0.3268548664519131,0.5310014301914339
topology_0291,neural,90,0.12744959124954944,0.127368350104952,0.004549895034626675,1.2505738037170401e-05,0.32176583489477467,0.526981687058344
topology_0291,neural,95,0.12249368158557021,0.12241748363276087,0.004319905650830088,1.202404732140311e-05,0.31684957372285727,0.5230473258311602
topology_0291,neural,100,0.1179821991614929,0.1179105357266687,0.004111538580695925,1.1581519993318796e-05,0.31209021026166883,0.5191963017586091
topology_0291,neural,105,0.11384666465389585,0.11377909378732577,0.003921829281154766,1.1173227732398067e-05,0.3074749333442466,0.5154260775752587
topology_0291,neural,110,0.11003335332696135,0.10996948943774673,0.0037483490556972877,1.0795085546496333e-05,0.30299317988515406,0.5117338779245305
topology_0291,neural,115,0.10649923614746828,0.10643874109006861,0.00358909265489347,1.044366492415688e-05,0.2986360529604014,0.5081168501026646
topology_0291,neural,120,0.10320917596765905,0.10315175183887415,0.003442382047333372,1.0116063020010967e-05,0.29439593323263474,0.5045721548021875
topology_0291,neural,125,0.10013443037188613,0.10007981375039318,0.0033068004712291967,9.809801643276066e-06,0.2902661948300087,0.5010970224284613
topology_0291,neural,130,0.09725094468963534,0.09719890168132513,0.0031811419785845057,9.522746174081724e-06,0.2862409970872511,0.4976887887011858
topology_0291,neural,135,0.09453857932045237,0.09448890155559199,0.003064372224164684,9.253046733759467e-06,0.2823151312056524,0.49434491133034314
topology_0291,neural,140,0.09198008496629304,0.09193258617405142,0.0029555961790359627,8.999087086317365e-06,0.27848390734908474,0.491062975676896
topology_0291,neural,145,0.08956070022749212,0.08951521339569522,0.0028540356048717065,8.759450550534319e-06,0.27474307294570705,0.48784069024677684
topology_0291,neural,150,0.08726766251719868,0.08722403748050347,0.0027590096058609627,8.532888093688608e-06,0.2710887426653133,0.4846758879820653
topology_0291,neural,155,0.08508984868586388,0.08504795008874176,0.002669918705147497,8.3182931623755e-06,0.26751734595217613,0.48156651879264484
topology_0291,neural,160,0.08301752647362481,0.08297723203978645,0.002586232581649586,8.114681374821302e-06,0.2640255856115268,0.4785106436356777
topology_0291,neural,165,0.08104208968441655,0.08100328869186793,0.002507480563018601,7.921174258602644e-06,0.2606104029691951,0.47550642761649103
topology_0291,neural,170,0.07915597981816641,0.07911857182747022,0.0024332433282443543,7.73698627452322e-06,0.25726894905046416,0.47255213305967364
topology_0291,neural,175,0.07735244503474217,0.07731633876509623,0.0023631452851545494,7.561411138212509e-06,0.2539985595230827,0.4696461127010767
topology_0291,neural,180,0.07562544526359717,0.07559055759195886,0.0022968499266626343,7.393813426389493e-06,0.2507967360273888,0.4667868036872044
topology_0291,neural,185,0.07396956865092633,0.0739358237506748,0.0022340546967327644,7.233620175536655e-06,0.24766113086157449,0.4639727218785055
topology_0291,neural,190,0.07237995458767062,0.07234728318045189,0.0021744866957356876,7.080313108166866e-06,0.24458953158942176,0.4612024561756705
topology_0291,neural,195,0.0708522159492258,0.07082055463809384,0.0021178993356964046,6.93342244844913e-06,0.24157984840981211,0.45847466337520626
topology_0291,neural,200,0.06941641881619345,0.06938572897111708,0.002063921080180239,6.796076067844173e-06,0.23862981749256323,0.45577803678468864
topology_0291,neural,205,0.06800482505646326,0.06797503517499512,0.002012654860560986,6.658123853302233e-06,0.23573524754417535,0.45312873828398964
topology_0291,neural,210,0.0666251396555203,0.06659619221364776,0.0019637652994104224,6.52757945620835e-06,0.23289753303563104,0.45052256202365415
topology_0291,neural,215,0.06529978483116074,0.06527163930477997,0.0019170186415796329,6.402376637888294e-06,0.23011528848080193,0.4479535073431339
topology_0291,neural,220,0.06402398808018978,0.06399660405853952,0.0018723459095880677,6.281851398698318e-06,0.22738654981286333,0.44542035365852145
topology_0291,neural,225,0.06279286584029127,0.06276620526746965,0.0018296007058710754,6.165692243571466e-06,0.22470955849028582,0.4429226113768431
topology_0291,neural,230,0.06160325249374143,0.06157728007249023,0.0017886475435538872,6.053651388741034e-06,0.22208272375184263,0.44045941982884307
topology_0291,neural,235,0.060452665700331684,0.0604273486671892,0.0017493678804193363,5.945499634530941e-06,0.21950456576847996,0.4380298798714862
topology_0291,neural,240,0.05933894118027731,0.05931424908686865,0.0017116546204580428,5.841025416927487e-06,0.21697369009101897,0.4356331026312454
topology_0291,neural,245,0.058260135349943155,0.0582360398554875,0.001675410396224067,5.740034459519246e-06,0.2144887746156279,0.43326823421838967
topology_0291,neural,250,0.05721448706612109,0.05719096176662694,0.0016405458272986154,5.642347597284724e-06,0.21204856021770646,0.4309344527102743
topology_0291,neural,255,0.056200389211110244,0.056177409477575095,0.0016069788707562427,5.547799233376973e-06,0.2096518438093276,0.42863096558158426
topology_0291,neural,260,0.055216365973927754,0.055193908804729,0.0015746340690694347,5.456235985761587e-06,0.20729747292327966,0.42635700843394075
topology_0291,neural,265,0.054261054077408485,0.054239097961010466,0.0015434419837287922,5.367515429583569e-06,0.20498434146965674,0.4241118440397412
topology_0291,neural,270,0.05333318867250555,0.05331171346171951,0.0015133386462696352,5.281505319062596e-06,0.20271138626177945,0.421894761437798
topology_0291,neural,275,0.05243162691458799,0.052410613724919695,0.0014842650934870083,5.198082681661169e-06,0.20047758326188997,0.4197050754154643
topology_0291,neural,280,0.051555229346382625,0.05153466042346829,0.001456166821103562,5.117132097099174e-06,0.19828194464004598,0.4175421254159884
topology_0291,neural,285,0.05070296008373877,0.05068281872821836,0.001428993222103084,5.038546271564473e-06,0.19612352174787034,0.4154052719828005
topology_0291,neural,290,0.04987386078373677,0.049854131266196464,0.0014026975956108365,4.962224906023685e-06,0.19400139890231496,0.4132938983860039
topology_0291,neural,295,0.04906702651154064,0.049047693994311206,0.0013772365923739758,4.888073823171942e-06,0.19191469175523887,0.4112074090784261
topology_0291,neural,300,0.04828160463798678,0.048262655104275506,0.0013525699651829363,4.816004674764353e-06,0.18986254592720037,0.40914522861168395
topology_0291,neural,305,0.04751679045397125,0.04749821064551742,0.001328660226234128,4.745934283621289e-06,0.18784413556494314,0.40710680080042483
topology_0291,neural,310,0.046771823855995424,0.046753601215083214,0.0013054724644990072,4.677784492291607e-06,0.1858586620793791,0.4050915876533792
topology_0291,neural,315,0.04604598610930196,0.04602810872584002,0.0012829741363397562,4.611481451608736e-06,0.18390535280190626,0.4030990687629577
topology_0291,neural,320,0.04533859503423185,0.04532105159828096,0.0012611348180206748,4.546955490966589e-06,0.18198345991592796,0.40112874072289223
topology_0291,neural,325,0.04464900276277408,0.044631782520896605,0.0012399260502462077,4.484140611476371e-06,0.18009225938688092,0.3991801161378304
topology_0291,neural,330,0.043976596231150536,0.04395968894819578,0.001219321160652568,4.422974419563499e-06,0.17823104993929936,0.39725272295668757
topology_0291,neural,335,0.04332079127746909,0.04330418720054492,0.0011992951125404322,4.363397700285918e-06,0.176399151939943,0.39534610397283537
topology_0291,neural,340,0.04268103161816748,0.042664721442720134,0.0011798244233926312,4.305354229086713e-06,0.17459590662187685,0.3934598161126315
topology_0291,neural,345,0.04205678720905545,0.042040762048887105,0.0011608870075946055,4.248790572603865e-06,0.17282067519154937,0.39159342976536504
topology_0291,neural,350,0.04144755206534142,0.04143180342520401,0.001142462059628974,4.193655897057238e-06,0.17107283806435936,0.3897465285242669
topology_0291,neural,355,0.04085284372418363,0.040837363475885714,0.0011245299249817422,4.1399016960711e-06,0.1693517940540657,0.38791870851917876
topology_0291,neural,360,0.040272200267088845,0.04025698062545916,0.0011070720692032796,4.087481771223221e-06,0.16765695962060329,0.38610957770927984
topology_0291,neural,365,0.0397051789745743,0.03969021247633487,0.0010900709583472942,4.036351932544339e-06,0.1659877683516317,0.384318756134761
topology_0291,neural,370,0.03915135690880253,0.03913663639278967,0.0010735100218755666,3.98647002249447e-06,0.16434367010839887,0.3825458744105803
topology_0291,neural,375,0.03861032689823194,0.03859584549208644,0.0010573733650371328,3.937795582630635e-06,0.1627241307372706,0.38079057289171614
topology_0291,neural,380,0.03808170629619446,0.038067457394860275,0.0010416461902965327,3.89028996015921e-06,0.16112863091706053,0.3790525043347143
topology_0291,neural,385,0.03756512210264689,0.03755109935642366,0.001026314247722409,3.843916115221856e-06,0.15955666558391582,0.3773313306550499
topology_0291,neural,390,0.03706021333458464,0.03704641063370444,0.0010113639968982807,3.7986384556870934e-06,0.15800774389469202,0.37562672317812623
topology_0291,neural,395,0.036566636873832555,0.03655304833564089,0.0009967825938188464,3.754422887337891e-06,0.1564813886146054,0.37393836245221
topology_0291,neural,400,0.036084060847185385,0.036070680803954744,0.0009825577791208488,3.71123665331513e-06,0.1549771354999438,0.3722659378928883
topology_0291,neural,405,0.035612166184740925,0.03559898917324965,0.0009686778363029442,3.6690482231961886e-06,0.15349453300987453,0.3706091475834445
topology_0291,neural,410,0.035150645878873996,0.03513766662990517,0.0009551315859714617,3.627827279215592e-06,0.15203314174092275,0.36896769816763636
topology_0291,neural,415,0.03469920558258279,0.034686419012189294,0.0009419083303060569,3.5875447512906676e-06,0.15059253400033265,0.3673413034572028
topology_0291,neural,420,0.03425756088153656,0.034244962078690155,0.0009289979503355586,3.5481724991277034e-06,0.14917229338874716,0.36572968556581986
topology_0291,neural,425,0.03382543442618089,0.03381301864936536,0.0009163905388291663,3.5096834916943912e-06,0.14777201450698263,0.3641325738857282
topology_0291,neural,430,0.03340256198701488,0.03339032465644834,0.000904076643988843,3.4720516752244945e-06,0.14639130257575222,0.3625497050257575
topology_0291,neural,435,0.03298868608806106,0.032976622775494985,0.0008920472736256567,3.4352518997883315e-06,0.14502977306462628,0.3609808226256287
topology_0291,neural,440,0.032583560170745506,0.03257166659234627,0.0008802938388171318,3.3992599253056904e-06,0.1436870515317241,0.3594256769689461
topology_0291,neural,445,0.0321869475283204,0.03217521954018209,0.0008688080427156001,3.364052318946572e-06,0.1423627729049846,0.35788402476474523
topology_0291,neural,450,0.03179861075446464,0.03178704434474573,0.0008575818636395179,3.3296064775318896e-06,0.1410565815700343,0.3563556289366301
topology_0291,neural,455,0.03141833614115906,0.03140692742848244,0.0008466076528943282,3.29590062788195e-06,0.13976813085897036,0.3548402586106697
topology_0291,neural,460,0.03104590767077613,0.03103465289837394,0.0008358779415680864,3.2629136392883535e-06,0.1384970823643236,0.35333768875421184
topology_0291,neural,465,0.030681115758087418,0.03067001128408165,0.0008253857028840433,3.2306251642522374e-06,0.1372431061299638,0.35184770000972726
topology_0291,neural,470,0.03032375817568256,0.03031280047083933,0.0008151240878894532,3.199015522841221e-06,0.13600588044954454,0.350370078554456
topology_0291,neural,475,0.02997363984195107,0.029962825486731726,0.0008050864487844071,3.168065658768868e-06,0.13478509154586632,0.3489046159921606
topology_0291,neural,480,0.029630570582937662,0.029619896262587677,0.0007952663820858454,3.1377571249151316e-06,0.13358043326965754,0.3474511090074465
topology_0291,neural,485,0.029294365827851658,0.029283828325194015,0.0007856578240266475,3.108072200817043e-06,0.13239160699375843,0.34600935931785676
topology_0291,neural,490,0.028964844609433174,0.028954440804514113,0.0007762547689365048,3.0789936468174805e-06,0.13121832158714397,0.3445791733647836
topology_0291,neural,495,0.02864184238359528,0.028631569250595162,0.0007670515429287663,3.0505047624201186e-06,0.13006029272717146,0.3431603621568699
topology_0291,neural,500,0.028325192780409982,0.028315047383338548,0.0007580426047637445,3.0225892833238235e-06,0.12891724253917192,0.341752741277464
topology_0291,neural,505,0.028014733489576303,0.02800471297844022,0.0007492226076123587,2.9952317080214663e-06,0.12778889977816155,0.34035613113815316
topology_0291,neural,510,0.027710310466981473,0.027700412074356296,0.0007405864405055336,2.9684168862592843e-06,0.12667499954310615,0.3389703564740967
topology_0291,neural,515,0.027411768005357044,0.027401989045268905,0.0007321290093618903,2.942130131120977e-06,0.12557528305304927,0.33759524633462046
topology_0291,neural,520,0.027118959423479073,0.027109297286827306,0.0007238455094716339,2.916357370054949e-06,0.12448949784269765,0.33623063226535516
topology_0291,neural,525,0.02683173695299966,0.026822189102592455,0.000715731305288459,2.8910843103100037e-06,0.12341739725461728,0.3348763527650103
topology_0291,neural,530,0.026549965531482582,0.02654052950432787,0.0007077818429072597,2.8662982816650225e-06,0.12235874064150351,0.33353224708533985
topology_0291,neural,535,0.026273516195396404,0.026264189601147136,0.0006999927055800059,2.841986397246204e-06,0.12131329227769407,0.3321981571690996
topology_0291,neural,540,0.02600225069779179,0.025993031210124733,0.0006923596741630425,2.8181355891096594e-06,0.12028082199684462,0.3308739332020464
topology_0291,neural,545,0.02573604643683358,0.02572693179394931,0.000684878717581982,2.7947340082471513e-06,0.1192611048966867,0.3295594254322234
topology_0291,neural,550,0.025474779776745584,0.025465767779629354,0.0006775458545138047,2.7717698957829994e-06,0.11825392106188444,0.3282544883924992
topology_0291,neural,555,0.025218330950280594,0.025209419460907066,0.00067035722092364,2.7492318626291422e-06,0.11725905553891913,0.3269589798758095
topology_0291,neural,560,0.024966583917442917,0.02495777085665578,0.0006633090804897991,2.7271088454289797e-06,0.11627629815738356,0.3256727607962779
topology_0291,neural,565,0.02471942660516045,0.02471070995009461,0.0006563978451163983,2.7053901213295712e-06,0.11530544337810622,0.324395695147211
topology_0291,neural,570,0.024476750259076963,0.024468128041849016,0.0006496200187028601,2.6840652754825256e-06,0.11434629011451683,0.32312764982668435
topology_0291,neural,575,0.02423844653587214,0.024229916840635572,0.0006429722202289582,2.663124200988967e-06,0.11339864171384413,0.3218684947296728
topology_0291,neural,580,0.02400440685194302,0.02399596781671648,0.000636450995448907,2.642557119018261e-06,0.11246230611222803,0.32061810286202785
topology_0291,neural,585,0.02377453560480596,0.023766185417390593,0.0006300532149379286,2.6223545683055333e-06,0.11153709551363673,0.319376350022871
topology_0291,neural,590,0.02354873594484176,0.02354047283987115,0.0006237758428530826,2.602507322192556e-06,0.11062282579911932,0.31814311411027313
topology_0291,neural,595,0.023326912757449532,0.02331873501678009,0.0006176158506169526,2.5830064363676218e-06,0.10971931692056777,0.31691827593880845
topology_0291,neural,600,0.023108976028491286,0.02310088197856404,0.0006115703757933084,2.563843245340788e-06,0.10882639242922884,0.31570171869930713
topology_0291,neural,605,0.022894834706237592,0.02288682271758307,0.0006056365599867099,2.5450093113824165e-06,0.10794387964550911,0.3144933282050911
topology_0291,neural,610,0.02268440098003585,0.02267646946559305,0.0005998116503482065,2.526496462257421e-06,0.10707160959997758,0.3132929927639377
topology_0291,neural,615,0.02247758956875252,0.022469736982368455,0.0005940929833982873,2.5082967656019937e-06,0.10620941690250278,0.31210060299439135
topology_0291,neural,620,0.022274312410817575,0.02226653724444443,0.0005884779642147157,2.4904024784744242e-06,0.10535713972944016,0.31091605174357556
topology_0291,neural,625,0.022074492111642852,0.022066792897036933,0.0005829640739295353,2.47280617754122e-06,0.10451462020140279,0.30973923401595893
topology_0291,neural,630,0.021878053201961005,0.02187042850920445,0.0005775488742354098,2.4555005639976664e-06,0.10368170302691561,0.3085700468654102
topology_0291,neural,635,0.02168492124281624,0.021677369678401014,0.0005722300122374275,2.4384785972535947e-06,0.10285823602594545,0.30740838970700113
topology_0291,neural,640,0.021495021162017278,0.021487541367263416,0.0005670051859739608,2.4217334141629326e-06,0.1020440701060739,0.30625416402639005
topology_0291,neural,645,0.021308280196876722,0.021300870846832947,0.0005618721650727466,2.405258358778278e-06,0.10123905928689998,0.3051072732698156
topology_0291,neural,650,0.021124627408301518,0.021117287210966524,0.0005568287722165087,2.3890469640470345e-06,0.10044306061100267,0.3039676228125055
topology_0291,neural,655,0.020943994322975838,0.020936722018157918,0.0005518729053464773,2.3730929519227604e-06,0.09965593405640877,0.30283511991241724
topology_0291,neural,660,0.020766314275670265,0.0207591086342184,0.0005470025149277788,2.3573902181301123e-06,0.09887754242692047,0.3017096736585443
topology_0291,neural,665,0.020591522295921056,0.02058438211881242,0.0005422156079277661,2.3419328314020427e-06,0.09810775128667665,0.30059119493644054
topology_0291,neural,670,0.020419555118010763,0.020412479235500203,0.0005375102456232877,2.3267150244777236e-06,0.0973464288931581,0.29947959638945115
topology_0291,neural,675,0.020250351114643003,0.02024333838537822,0.0005328845440568028,2.311731193374955e-06,0.09659344613018232,0.2983747923621112
topology_0291,neural,680,0.020083850099392633,0.020076899409485288,0.0005283366731398684,2.2969758863895866e-06,0.09584867644871602,0.2972766988645322
topology_0291,neural,685,0.01991999384522541,0.019913104107620132,0.0005238648521811227,2.2824438075998545e-06,0.09511199579905155,0.29618523353158027
topology_0291,neural,690,0.01975872543564093,0.019751895589171176,0.0005194673532682159,2.2681298155929495e-06,0.09438328255401524,0.29510031557514566
topology_0291,neural,695,0.01959998940715457,0.019593218415941038,0.0005151424901461106,2.2540288981519996e-06,0.09366241746171641,0.2940218657567085
topology_0291,neural,700,0.019443731682101922,0.019437018534702623,0.0005108886267971681,2.2401361837497042e-06,0.09294928358880443,0.2929498063426074
topology_0291,neural,705,0.01928989943874971,0.019283243147487774,0.0005067041689943128,2.2264469327436856e-06,0.0922437662682546,0.2918840610647403
topology_0291,neural,710,0.01913844111290717,0.019131840713497154,0.0005025875529812263,2.2129565443513757e-06,0.09154575304864697,0.29082455502162946
topology_0291,neural,715,0.01898930723133109,0.018982761782172782,0.0004985372690756775,2.1996605367851117e-06,0.0908551336199764,0.2897712146195844
topology_0291,neural,720,0.018842448979334597,0.01883595756014434,0.0004945518681068763,2.1865545494547853e-06,0.09017179977141243,0.2887239678823701
topology_0291,neural,725,0.01869781851844236,0.018691380230124982,0.0004906299183832763,2.1736343483535705e-06,0.08949564535323984,0.2876827441865751
topology_0291,neural,730,0.018555369642186077,0.01854898360661111,0.000486770017936924,2.1608957904217785e-06,0.08882656623265278,0.28664747415509245
topology_0291,neural,735,0.018415056836203217,0.018408722195097663,0.00048297081585853627,2.148334856907055e-06,0.08816446023222071,0.28561808964063606
topology_0291,neural,740,0.01827683601989279,0.018270551934198555,0.00047923100435127617,2.135947698115187e-06,0.08750922709881805,0.2845945236280936
topology_0291,neural,745,0.018140664053866565,0.018134429703493986,0.00047554929718265324,2.1237303796600088e-06,0.08686076843960534,0.28357671050698857
topology_0291,neural,750,0.018006498577858777,0.0180003131611261,0.0004719244395359249,2.1116793059360026e-06,0.08621898773651297,0.28256458585609207
topology_0291,neural,755,0.017874298931031325,0.0178681616644544,0.00046835520672648966,2.099790842478917e-06,0.08558379024267442,0.28155808621993333
topology_0291,neural,760,0.01774402520878234,0.017737935326217077,0.00046484041653315107,2.0880614757524766e-06,0.08495508294489246,0.28055714934831993
topology_0291,neural,765,0.017615638393611383,0.01760959514585785,0.0004613789133169378,2.0764877817292085e-06,0.0843327745240179,0.2795617140989481
topology_0291,neural,770,0.017489100307887043,0.017483102962352046,0.00045796956518122123,2.065066436464741e-06,0.08371677534348138,0.278571720414414
topology_0291,neural,775,0.017364373797369204,0.01735842163748622,0.00045461127564309684,2.053794186170081e-06,0.08310699739921104,0.27758710930224795
topology_0291,neural,780,0.01724141999466506,0.01723551231850656,0.0004513029786660905,2.0426678498553018e-06,0.08250335433045661,0.27660782276046786
topology_0291,neural,785,0.017120207658505027,0.0171143437810412,0.00044804362168107524,2.031684395731734e-06,0.08190576155950219,0.27563380369667456
topology_0291,neural,790,0.017000701956428933,0.01699488120742872,0.00044483218511590436,2.020840809584768e-06,0.08131413539411834,0.27466499637309966
topology_0291,neural,795,0.016882867307570645,0.016877089029981023,0.00044166770143699673,2.0101341433307214e-06,0.08072839402471017,0.2737013456477752
topology_0291,neural,800,0.016766671331645628,0.01676093488364142,0.0004385491665856621,1.9995615666707192e-06,0.08014845708448852,0.27274279741845564
topology_0291,neural_t1,0,3.809766001202416,3.807797919875807,0.12244097538023925,0.000439152887155808,0.6184074165665824,0.882563733268855
topology_0291,neural_t1,5,1.764189849185344,1.763464978750698,0.05056754560845208,0.00012656833255695506,0.5761348252847119,0.6008365205331049
topology_0291,neural_t1,10,1.1241901341222644,1.1237748643170842,0.030553363883223432,6.278832527206855e-05,0.5180689351500632,0.5657769715721747
topology_0291,neural_t1,15,0.7289132015550684,0.7285702511292266,0.022357158434378965,4.513862803652814e-05,0.4752654619530168,0.5736421889968909
topology_0291,neural_t1,20,0.5209941172525684,0.5206973111157819,0.01758349002780145,3.5875057128703506e-05,0.4460533025083107,0.5785075870624993
topology_0291,neural_t1,25,0.40424524558601943,0.4039859930730394,0.01447532554538211,3.0496663806637246e-05,0.425168249497905,0.5786779150784571
topology_0291,neural_t1,30,0.33157164315914844,0.3313428053730352,0.0123166212587017,2.6749847087471762e-05,0.4092639281413278,0.5762919020151969
topology_0291,neural_t1,35,0.2818067319330981,0.28160214395023503,0.010736205612776566,2.3968402129336816e-05,0.3965316710474318,0.5729553721047665
topology_0291,neural_t1,40,0.24638873442737957,0.2462048184092402,0.009518159919727685,2.182982535761671e-05,0.38593221744601275,0.5690084071891707
topology_0291,neural_t1,45,0.22024572247889745,0.22007960919035827,0.008552396398189697,2.0117626063016778e-05,0.37679362848924547,0.5647603234024529
topology_0291,neural_t1,50,0.20028361680079657,0.2001329070296018,0.007768290208426357,1.870632971134657e-05,0.36868911849598573,0.5603593234443978
topology_0291,neural_t1,55,0.18455468874836864,0.18441734454523845,0.007118698130224977,1.7516300073069338e-05,0.36133834998953307,0.555903765242327
topology_0291,neural_t1,60,0.1718108437015031,0.171685128319683,0.006571335877078453,1.6494452051994045e-05,0.35455445212317227,0.5514555632586248
topology_0291,neural_t1,65,0.16123463839683705,0.1611190789814131,0.006103340368348008,1.560410405971322e-05,0.3482106518515993,0.5470518649100612
topology_0291,neural_t1,70,0.15227496344139563,0.15216831093001787,0.00569819446684085,1.481896915686143e-05,0.34221928795074297,0.5427143223279837
topology_0291,neural_t1,75,0.14454973961737264,0.14445093287418864,0.005343689349311797,1.4119664292190217e-05,0.33651852809162697,0.5384548713783072
topology_0291,neural_t1,80,0.1377876122322069,0.13769574760941966,0.005030605621035827,1.3491538687866488e-05,0.33106382401827156,0.534279523669131
topology_0291,neural_t1,85,0.13179243338488178,0.13170673849743486,0.004751880140074003,1.2923280548045068e-05,0.32582234626114437,0.5301905782406853
