global_step,stage,stage_step,beta,learning_rate,loss_total,loss_momentum,loss_continuity,loss_x_raw,loss_y_raw,loss_continuity_raw,residual_x_l2,residual_y_l2,residual_continuity_l2,divergence_l2,inlet_flux,outlet_flux,mass_imbalance,continuity_constant_test,absolute_mass_defect,max_speed,mean_speed,pressure_min,pressure_max,gradient_norm,seconds_per_step,elapsed_seconds,rss_mb
270,3,70,1.0,0.0005,0.24543204661445905,0.10580128782021815,0.13963075879424092,0.0003815060165960373,3.04855052280774e-05,0.01401684423170686,0.003377150608488648,0.0010426962974166634,0.0005336360912096071,0.14994106719297642,-0.0032000000000000015,-2.1397033761349028e-05,0.9999999996895756,-0.0032213970337613635,0.0032213970337613505,0.1,0.002629768635298548,-0.013754860512387031,0.007915378191497052,1.6533432054937052,0.4836043177407406,130.5731756319999,691.8125
275,3,75,1.0,0.0005,0.25011054209703704,0.11113964642425121,0.13897089567278584,0.00039846757608347796,3.431158009396974e-05,0.013950603822591036,0.0033953416972798242,0.0010585446559834822,0.0005322223312165723,0.14976878702035515,-0.0032000000000000015,-1.086041909904242e-05,0.999999999688557,-0.003210860419099057,0.003210860419099044,0.1,0.002746456535186442,-0.013860924791658147,0.007903643504798597,12.899378053025531,0.48245175112727257,132.6742399819999,691.8125
280,3,80,1.0,0.0005,0.24999853220722007,0.11119115846831232,0.13880737373890775,0.0003985121210928411,3.4467623620552076e-05,0.013934188660950225,0.0033918392655393607,0.0010590173970249175,0.0005319810090408633,0.14977476674446497,-0.0032000000000000015,-1.0277886812749574e-05,0.9999999996885005,-0.0032102778868127596,0.003210277886812751,0.1,0.0027517861929019236,-0.01393925979780956,0.007890167567365589,13.339264503716208,0.4812581313571428,134.75228372899994,691.8125
285,3,85,1.0,0.0005,0.25021223510736634,0.11161378364194605,0.13859845146542027,0.0003997620491603789,3.486340320018785e-05,0.013913215982800394,0.003389913592229274,0.00106041522789561,0.000531672263071889,0.1497656384897509,-0.0032000000000000015,-9.356189118529659e-06,0.999999999688411,-0.0032093561891185416,0.003209356189118531,0.1,0.0027616339341441963,-0.014010732686949377,0.007868597852071151,14.136323402739642,0.4792631308035086,136.590000831,691.8125
290,3,90,1.0,0.0005,0.24350468559785798,0.10443171012438007,0.1390729754734779,0.0003769334785190902,2.9724890837887258e-05,0.013960851111067159,0.0033570981197979482,0.0010398522751938132,0.0005329390054777313,0.14999911661691143,-0.0032000000000000015,-2.160187783029726e-05,0.9999999996895954,-0.003221601877830302,0.0032216018778302986,0.1,0.0026255545733441976,-0.014044819636483413,0.007848126448267705,0.5172267685151353,0.47763934004827574,138.515416147,691.8125
295,3,95,1.0,0.0005,0.24376202906914735,0.10456132142480516,0.13920070764434217,0.0003771312454738945,3.0031831888135506e-05,0.013973673514653895,0.0033520008751649595,0.0010406058808662378,0.0005333618817382444,0.15010944516701855,-0.0032000000000000015,-2.615675162101753e-05,0.9999999996900336,-0.00322615675162102,0.003226156751621019,0.1,0.0026042034099710227,-0.014085137720067562,0.007817496030961,4.736684303802282,0.4765284549864407,140.575903627,691.8125
300,3,100,1.0,0.0005,0.2580650165826655,0.12023914298236991,0.1378258736002956,0.0004264476909612721,4.1765017227214695e-05,0.013835660695657146,0.0034107668843732526,0.0010854497426364311,0.0005302902850051636,0.14969170856505057,-0.0032000000000000015,-1.4612433634892095e-06,0.9999999996876426,-0.0032014612433634957,0.0032014612433634904,0.1,0.0028757270005048364,-0.014185730603138935,0.0077631213503453955,22.247197564114458,0.47510585163666635,142.53176469899995,691.8125
305,3,105,1.0,0.0005,0.3058264357331383,0.16883873489021056,0.13698770084292772,0.0005776176512089473,7.984246826025513e-05,0.013751520660318668,0.003573317832265571,0.001215090877888733,0.000528223266811498,0.14946722458338121,-0.0032000000000000015,1.9633728784083442e-05,0.9878037497852901,-0.0031803662712159265,0.0031803662712159182,0.1,0.0032718990238992727,-0.014268151949835281,0.007708050926566874,45.19029899046786,0.4915771667508195,149.93104626499996,691.8125
310,3,110,1.0,0.0005,0.3368164162481303,0.19458472037800406,0.14223169587012624,0.0006545853493118305,0.00010312995570862618,0.014277939495844747,0.0036156250563270974,0.0012830569795969776,0.0005400760234808203,0.15137685299123504,-0.0032000000000000015,-7.083217054741908e-05,0.9999999996942674,-0.0032708321705474225,0.0032708321705474204,0.1,0.003044828359927032,-0.01407514396167972,0.007727560867710837,54.94926138670167,0.4911823289387096,152.26653102,691.8125
315,3,115,1.0,0.0005,0.27838276224841374,0.13743567421918032,0.1409470880292334,0.00048075828818496376,5.441792508285884e-05,0.014148984041043,0.0034393500124587396,0.0011281165668439125,0.0005372430726153275,0.1509577900614443,-0.0032000000000000015,-5.2333877564095775e-05,0.9999999996925285,-0.003252333877564099,0.0032523338775640974,0.1,0.002792908067831956,-0.014121962761535847,0.007669503386308589,33.935432356842085,0.48909774258730154,154.06579822999993,691.8125
320,3,120,1.0,0.0005,0.24262667358346487,0.10418616693538418,0.1384405066480807,0.00037581586126884595,2.9886359876780247e-05,0.013897360680423096,0.0033409500639876594,0.0010405447276202974,0.0005320431273094115,0.15011272406281448,-0.0032000000000000015,-1.5829815690665424e-05,0.9999999996890383,-0.0032158298156906755,0.003215829815690667,0.1,0.0026591978375037346,-0.014220235975059774,0.007605402905254999,5.834232373927984,0.4882116399187499,156.22773356099992,691.8125
325,3,125,1.0,0.0005,0.4193086287502391,0.2830834161290172,0.13622521262122186,0.0009389808866786718,0.00016334943289496073,0.013674978222789475,0.00392477922824483,0.0014594506873571514,0.0005261972216607642,0.14941327938224494,-0.0032000000000000015,4.7736951044008084e-05,0.9706029446048801,-0.003152263048955998,0.0031522630489559935,0.1,0.0038423821892349702,-0.014396365542612128,0.007520786240793538,75.26995763461319,0.48679692699384586,158.20900804199994,691.8125
330,3,130,1.0,0.0005,0.3749184461507886,0.23188411114033222,0.14303433501045643,0.0007760224578730865,0.00012693713556658292,0.014358512486362244,0.003725588248612417,0.0013567778816639447,0.0005419562944841078,0.1518466438864868,-0.0032000000000000015,-7.991309835518052e-05,0.9999999996951139,-0.0032799130983551753,0.003279913098355182,0.1,0.003187735305134139,-0.014097716874247544,0.007567099721520964,64.74549366534558,0.48600354473636365,160.381180954,691.8125
335,3,135,1.0,0.0005,0.3740019485310271,0.23761265599045733,0.13638929254056972,0.0007966288462735185,0.0001286377715820648,0.013691449397843669,0.003787074951833848,0.001362632852259617,0.0005268762683895806,0.1495626815085885,-0.0032000000000000015,3.980533978074726e-05,0.9754273259694333,-0.00316019466021927,0.003160194660219254,0.1,0.0036480451043063027,-0.01438328649291348,0.00744139996892089,64.85195127261294,0.4845261939999997,162.31628275899993,691.8125
340,3,140,1.0,0.0005,0.25877781961054347,0.12181257412941077,0.1369652454811327,0.0004336356778481859,4.070399066479467e-05,0.013749266477134637,0.0034063229684593048,0.0010814286272957405,0.00052977498758834,0.14980488875715248,-0.0032000000000000015,1.5739861136398135e-06,0.999016742002543,-0.003198426013886364,0.0031984260138863616,0.1,0.002888272280409849,-0.014301203855639849,0.0074191261033917585,23.40822307701618,0.48292898249411764,164.19586312499996,691.8125
345,3,145,1.0,0.0005,0.2479399589869728,0.10853920361648858,0.13940075537048421,0.0003895228978591031,3.313010189946242e-05,0.013993755320700458,0.0033418041330185748,0.0010527743320910784,0.0005345099920571405,0.15067431593762526,-0.0032000000000000015,-3.35995936992119e-05,0.9999999996907472,-0.0032335995936992167,0.0032335995936992133,0.1,0.0026325686451247315,-0.014214662484437375,0.007406691079521167,14.778934799350203,0.48131975453333314,166.05532365499994,691.8125
350,3,150,1.0,0.0005,0.2628652782921203,0.12282586213963234,0.14003941615248797,0.00043528834207846645,4.299708246431494e-05,0.014057867331374539,0.0033867868494259577,0.0010900316805238029,0.0005360848545240812,0.1509495667842013,-0.0032000000000000015,-4.397717119930109e-05,0.9999999996917365,-0.003243977171199304,0.0032439771711993024,0.1,0.002727008445590291,-0.014202427564482284,0.007361425918368307,26.090404599693127,0.47975975253714265,167.915919605,691.8125
355,3,155,1.0,0.0005,0.24478499638577966,0.1056746621582465,0.13911033422753316,0.0003808373872774193,3.066105265466463e-05,0.013964601372405025,0.003331371106176238,0.0010445033945507326,0.0005338910149974207,0.15067489891878946,-0.0032000000000000015,-3.064023603297804e-05,0.9999999996904638,-0.0032306402360329878,0.0032306402360329795,0.1,0.002619353575536475,-0.014256783597675977,0.0073150021736979156,11.318889977013656,0.49312174669577463,175.0582297059999,691.8125
360,3,160,1.0,0.0005,0.2509089960180867,0.11389564525937149,0.13701335075871518,0.0004082163802290175,3.5294669459557266e-05,0.013754095529045688,0.0033703228200059024,0.0010604999356044764,0.0005296963319928758,0.14998641597777135,-0.0032000000000000015,-2.5564920783214137e-06,0.9999999996877494,-0.0032025564920783265,0.003202556492078323,0.1,0.002806991304868469,-0.014354244591602613,0.007253820742214822,18.064276341660175,0.49167021182777765,177.00128350499995,691.8125
365,3,165,1.0,0.0005,0.24632723369188442,0.10918257282885628,0.13714466086302812,0.00039281123795065025,3.234704946895547e-05,0.013767277103750987,0.003350145147880724,0.0010501898431310437,0.0005300594256948748,0.15009304149143213,-0.0032000000000000015,-6.496681773601688e-06,0.9999999996881331,-0.0032064966817736055,0.003206496681773603,0.1,0.002762310218655678,-0.014361131941342644,0.007198591282229384,13.947274130859766,0.49005353215890385,178.8695453969999,691.8125
370,3,170,1.0,0.0005,0.2531832015748948,0.11397349053812754,0.1392097110367673,0.00040641492604790076,3.7399254117838194e-05,0.013974577320880187,0.003348921547255311,0.0010719846062469173,0.0005343333621825602,0.15085417379834284,-0.0032000000000000015,-3.8173051358634585e-05,0.9999999996911839,-0.0032381730513586404,0.003238173051358636,0.1,0.002672330050900622,-0.01428646616655138,0.0071714645227226505,20.44476997768089,0.4894014124918917,181.07853031399998,691.8125
375,3,175,1.0,0.0005,0.24979814381823712,0.11079073112229917,0.13900741269593794,0.0003965641890550498,3.485628662615284e-05,0.013954269586708833,0.0033362293854647747,0.0010627992196945257,0.000533871557981729,0.15081936457724976,-0.0032000000000000015,-3.5738289064388056e-05,0.9999999996909515,-0.0032357382890643898,0.0032357382890643893,0.1,0.0026516516963188616,-0.014300303092027955,0.007116757584033026,17.93705410746777,0.4877529669679998,182.90737273799994,691.8125
380,3,180,1.0,0.0005,0.24822623213589706,0.11133024524600377,0.1368959868898933,0.00039852620944367926,3.499514090030019e-05,0.013742313948239908,0.003349236078620832,0.0010600223483227056,0.0005294233680090574,0.15013219465645383,-0.0032000000000000015,-3.950051805236646e-06,0.9999999996878852,-0.003203950051805241,0.003203950051805238,0.1,0.0028027613297788964,-0.014399175498172387,0.007037762882269152,16.97056798778118,0.48704539915789447,185.077260981,691.8125
385,3,185,1.0,0.0005,0.24768308545265255,0.11098404936405916,0.1366990360885934,0.0003974828521621041,3.4690407140734546e-05,0.013722543027226735,0.0033457695975587527,0.001059000723395644,0.0005291726893904768,0.15010479605925914,-0.0032000000000000015,-3.888491759313582e-06,0.9999999996878792,-0.0032038884917593214,0.003203888491759315,0.1,0.0027947700067763007,-0.014414082058677667,0.006990975573848916,16.757531561608673,0.48567276083376604,186.9840212759999,691.8125
390,3,190,1.0,0.0005,0.24532966659435346,0.10705653159464391,0.13827313499970953,0.0003842340181258263,3.264543846298314e-05,0.013880559064903125,0.0033169976298788573,0.0010551358557805335,0.000532803240135551,0.15070890240217408,-0.0032000000000000015,-3.24028761351239e-05,0.9999999996906326,-0.0032324028761351255,0.0032324028761351255,0.1,0.002639119673201438,-0.014353149878906384,0.006965412011516442,14.726495719509545,0.48528910309999984,189.26276115899998,691.8125
395,3,195,1.0,0.0005,0.2419285522896608,0.10404063538376532,0.13788791690589547,0.0003748079189648768,3.0327600520872022e-05,0.013841888917559851,0.003305274206806231,0.0010463197336547441,0.0005321399834258622,0.1506310264477404,-0.0032000000000000015,-2.895192041915679e-05,0.999999999690302,-0.0032289519204191618,0.0032289519204191583,0.1,0.002621993083759285,-0.014378610037409765,0.006912411205452252,11.021296456879847,0.48471007172911384,191.460484695,691.8125
400,3,200,1.0,0.0005,0.25316944948426323,0.1171153278213865,0.13605412166287675,0.0004163620047500287,3.968652861047591e-05,0.013657803244057812,0.003359816601032837,0.0010768621257787724,0.0005281227100455622,0.1500518456403503,-0.0032000000000000015,1.087362061429295e-06,0.9993206292499375,-0.003198912637938581,0.003198912637938572,0.1,0.0028776766704987876,-0.014477879762216084,0.0068367083749964405,22.044859503127835,0.48444684733999993,193.77874623999992,691.8125
